course_id,sec_id,year,semester,instructor_id,building,room_number,time_slot_id
MENG 2434,3,1977,FALL,8074,Science and Technology,294,16:30
MGMT 3827,2,1987,SUMMER,3092,Health Sciences,103,15:00
HIED 1025,3,1964,SUMMER,10303,Health Sciences,294,10:00
BIME 3531,2,1975,summer ii,15284,Brody,117,10:30
EHST 1347,1,1976,SUMMER,2729,Speight,340,14:30
MGMT 3471,1,2015,SUMMER,8714,Brody,363,16:00
ADED 4420,3,1968,Spring,10896,Bate,155,12:00
RONC 2587,2,1961,Spring,14779,Rivers,142,19:00
LIBS 3867,3,2016,Fall,10273,Speight,375,19:30
ART 1262,1,1968,SUMMER,9713,Brody,133,14:00
CMGT 4034,3,2001,SPRING,12547,Science and Technology,128,15:30
PTHE 3771,3,1969,Spring,14753,Science and Technology,346,14:00
HIST 2500,1,1962,SUMMER,8319,Rivers,376,18:00
ISE 1746,2,1982,Spring,7475,Rawl,340,19:30
ENED 1532,3,1970,SUMMER I,9781,Brody,167,10:30
OMGT 3312,2,1973,SUMMER,12807,Flanagan,350,16:00
EDUC 4797,1,1975,SUMMER,3646,Brewster,203,16:30
DRED 3233,3,2004,SUMMER II,8160,Bate,146,12:30
ANTH 2980,3,1986,SUMMER II,12452,Brewster,196,8:30
MLSC 4498,3,1988,SUMMER II,6840,Howell,331,11:00
RCSC 4536,2,1961,SUMMER II,13091,Speight,302,18:00
LATN 4679,2,2001,SPRING,15545,Brody,293,9:30
ITAL 2543,1,1990,SUMMER,7975,Rivers,339,10:30
EDUC 3618,2,2013,summer,2168,Flanagan,221,13:00
ENTR 3486,1,1982,summer i,6841,Speight,285,9:30
LING 2331,3,2004,Summer I,10841,,170,
MLSC 1567,2,1972,SUMMER I,15032,Bate,143,10:30
GRBK 3353,1,1972,spring,8829,Rivers,341,15:00
ANTH 2267,1,1982,SUMMER,7467,Brody,116,13:30
ENGR 4739,3,1988,Fall,10998,Rivers,116,12:00
MKTG 3607,2,2005,SUMMER,15461,Slay,202,12:00
CMED 2507,3,1988,SUMMER,9934,Brody,251,14:00
HIST 2091,3,2000,SUMMER,14696,Slay,222,14:30
PSYC 2533,2,2011,Summer,13611,Graham,157,14:00
GEOL 3115,1,1993,Summer II,12717,Science and Technology,375,14:00
COAS 2962,1,1993,SPRING,10882,Howell,230,15:30
JAPN 4736,3,1983,SUMMER I,9446,Science and Technology,116,18:00
NCST 1993,1,2013,Summer II,5060,Rivers,144,10:30
PHIL 4595,1,1991,summer,12063,Brody,338,18:30
LING 2331,2,1993,Spring,2484,Brody,364,12:00
BMSC 2017,3,1961,Summer,15262,Bate,335,8:30
LDHE 2870,3,1987,Spring,10307,Health Sciences,267,15:30
ART 1094,2,1982,Spring,1283,Brody,178,
PATH 1774,3,1984,spring,8758,Flanagan,198,16:00
RCSC 4536,3,2019,summer,15423,Brewster,208,16:30
ANTH 2234,3,1965,Summer II,15581,Brody,374,13:00
TCHR 3661,3,1996,summer ii,9583,Health Sciences,125,10:30
FACS 4074,1,1981,Summer,15580,Brewster,195,19:30
HLTH 4062,2,1978,SPRING,8687,Brody,389,18:30
PHYS 3498,3,2021,SUMMER,2153,Brody,266,10:00
HIED 1548,2,2019,spring,1697,Bate,341,9:00
ENED 4370,2,1984,Summer II,12409,Brody,379,17:30
EHST 1045,1,2001,spring,9367,Bate,394,19:00
HIST 3064,2,2010,SUMMER,10001,Health Sciences,206,12:30
HUMS 3737,3,1981,SPRING,2923,Brody,258,8:00
GEOG 2066,1,2005,summer i,8334,Brewster,328,11:30
MENG 2988,2,2018,SUMMER II,8473,Health Sciences,362,8:00
SCIE 4116,3,1985,summer i,13171,Brewster,316,18:30
GRK 2601,2,2001,summer,2626,Brody,285,11:30
GLST 4609,3,1975,summer i,6699,Brody,145,8:30
MLSC 3293,3,1970,summer ii,2381,Brody,199,8:00
ARTH 1610,1,2005,summer ii,9768,Science and Technology,201,19:30
BIME 1158,1,1995,spring,12927,Howell,393,10:00
BUSI 2994,2,1977,summer ii,8155,Bate,142,8:00
ASLS 4180,2,1986,summer ii,5511,Austin,123,17:00
DESN 4569,3,2006,SUMMER,4429,Rivers,192,19:00
ITEC 1211,1,2014,Summer I,14253,Science and Technology,151,9:30
RCSC 2427,3,1992,SUMMER I,10801,Speight,385,17:00
UNIV 2076,2,1990,Summer I,4935,Slay,305,12:00
ENTR 3409,2,2019,Summer,10041,Brody,257,16:00
HIED 1658,1,1999,summer i,12478,Bate,125,14:30
MRST 2082,2,1972,Spring,15683,Brody,226,12:30
NUTR 2547,3,1993,spring,6241,Brody,267,10:30
PSYC 3310,3,2014,SUMMER II,3915,Brody,276,11:30
READ 3905,3,2018,fall,15450,Rivers,209,15:00
SECS 3930,1,1975,SUMMER I,8998,Speight,310,9:00
ATMO 4478,1,1963,SUMMER II,4439,Health Sciences,358,19:00
IPAM 1915,1,1967,Summer,10396,Brody,150,10:00
HNRS 4114,1,1968,SUMMER II,15084,Speight,220,13:00
HIED 4571,3,1966,summer,3120,Brody,325,16:30
SOCI 3490,2,2015,Spring,10112,Brody,249,11:00
HPRO 4375,2,1980,summer ii,10977,Health Sciences,343,13:00
READ 4454,1,1963,fall,11257,Brody,223,8:00
MUSC 1606,3,1967,SPRING,15556,Slay,251,19:00
ENGR 2777,2,2019,SUMMER,12501,Health Sciences,161,17:30
HDFS 1675,3,1994,summer i,11085,Brody,146,19:00
ENED 2949,1,1983,FALL,8360,Health Sciences,186,10:00
IDIS 3445,1,1978,SUMMER,14050,Flanagan,139,10:00
CMED 1410,1,1963,Summer,8294,Health Sciences,391,19:30
MLSC 4567,2,1976,FALL,11319,Brody,320,19:00
WOST 1573,2,1960,SPRING,5322,Brody,325,9:30
GRK 4393,3,2018,SUMMER,15743,Bate,330,11:00
EDUC 1056,2,1990,Summer,15923,Brody,349,9:00
JAPN 2250,1,1963,Summer,3221,Slay,184,15:30
FINA 3643,1,1986,SUMMER I,4901,Bate,172,12:30
MATH 3266,2,1966,FALL,5129,Speight,333,18:00
NCST 2280,3,2007,summer,8320,Health Sciences,246,18:30
ADED 3922,1,1974,Summer I,14337,Brewster,101,18:30
PHLY 4742,3,1997,summer i,12348,Brody,104,17:00
SECS 3458,2,1961,summer,15604,Brewster,305,17:30
ASLS 1916,1,1976,SUMMER,5989,Health Sciences,344,9:00
ISE 4126,1,1963,summer ii,10016,Brody,139,10:00
ITAL 3922,3,2018,SUMMER I,9598,Brewster,392,15:00
IPAM 3967,2,1992,SPRING,5762,Brewster,388,9:30
LIBS 3650,1,2012,summer ii,6135,Brody,212,12:00
ICS 3050,3,1998,SUMMER I,14695,Rivers,211,11:30
PUBH 1405,1,1997,SPRING,1607,Brody,301,11:00
BMSC 3711,1,2011,spring,12094,Rivers,127,19:00
GERM 4201,2,1980,Summer I,6026,Science and Technology,232,19:30
MCBI 2565,3,2011,Fall,13854,Brewster,147,18:00
ARTH 1480,2,1975,fall,1238,Slay,336,11:30
PATH 4263,3,1968,SPRING,6179,Science and Technology,107,19:30
HMGT 2961,1,1982,Summer,14558,Health Sciences,208,13:30
IPAM 3023,2,1988,spring,7143,Brody,216,10:30
MIDG 2670,3,2006,fall,15784,Bate,219,17:00
EENG 4899,3,2021,SUMMER I,1338,Slay,348,19:00
CHIN 3543,2,2002,FALL,11587,Brody,247,16:30
ATEP 3375,2,1960,summer i,8387,Brody,155,18:30
RELI 1016,2,2011,SUMMER II,5649,Health Sciences,248,18:30
MLSC 4048,3,1978,summer ii,2492,Brewster,207,8:00
IRHE 2400,3,1984,Summer,4781,Brody,223,18:30
ANAT 1948,2,1993,SUMMER I,4610,Bate,171,9:30
LDHE 3996,2,1997,Summer,3078,Austin,370,9:30
ETHN 4013,2,1987,Spring,9653,Rivers,157,11:30
ENGR 4158,1,2014,Summer,8150,Brody,329,15:00
GERM 4201,3,1988,SUMMER II,8274,Rivers,189,19:00
SOCI 4317,2,2008,SUMMER,11489,Brody,248,9:30
CHEM 4124,2,1975,SUMMER,10849,Slay,253,19:30
BIOL 1212,2,1986,Summer I,6151,Brody,231,11:00
PSYC 3225,2,1978,SPRING,10637,Rivers,317,13:00
ART 1440,2,2019,Summer II,14366,Brody,398,
THEA 4654,3,1959,SUMMER II,10305,Rivers,369,17:30
BIOC 2210,3,1979,SUMMER I,12719,Brody,116,17:00
ITEC 2751,3,1965,summer ii,6831,Bate,153,18:00
BIOS 3393,3,1975,SUMMER,15388,Rivers,343,10:30
WOST 3208,3,1984,SPRING,6588,Health Sciences,383,15:30
COMM 1153,2,1989,summer,6031,Speight,361,19:00
ENTR 2466,2,2021,Summer,2473,Flanagan,166,10:00
SUTO 1882,3,2000,summer i,9869,Slay,365,14:00
CSDI 1832,3,2006,summer,3997,Rivers,263,17:30
MLSC 3296,1,1977,fall,15932,Science and Techonology,173,16:30
OMGT 2819,2,2006,summer i,15287,Speight,152,18:30
TCHR 1655,3,1979,Fall,12274,Brody,316,16:00
MIDG 1566,1,1980,summer ii,10137,Brody,277,19:00
EDTC 3990,3,2012,Summer,15124,Rivers,140,15:30
ENTR 4132,2,1983,Fall,5091,Brody,127,18:30
BISC 1415,2,1980,SUMMER,11405,Bate,284,10:30
CSCI 4772,1,1994,spring,1503,Brewster,197,8:30
ONCO 3081,3,1981,spring,4846,Bate,394,9:30
RUSI 2881,3,1987,SUMMER I,4078,Science and Technology,345,9:00
BIOL 1362,1,1959,summer,5622,,390,14:30
AERO 4253,1,1964,fall,4897,Health Sciences,306,16:30
RUSS 3873,1,1970,Summer II,3782,Science and Techonology,195,16:30
HLTH 4137,1,1974,Summer I,9424,Bate,282,14:30
GRAD 3130,2,1975,Summer,7228,Science and Technology,194,15:00
CMED 4661,3,1985,Summer,8671,Brody,395,15:30
CLAS 2652,3,1969,summer,5220,Health Sciences,381,10:30
RELI 1016,2,2012,summer ii,7136,Brewster,119,9:00
KINE 4858,2,2016,Summer I,11926,Bate,396,9:30
ICS 1656,2,1990,Summer I,2025,Howell,396,17:30
ITAL 3095,1,2014,SUMMER,5158,Rivers,168,10:30
PHIL 4854,2,2014,Summer II,6721,Brody,113,15:30
RCSC 2509,2,2018,SPRING,2945,Brody,197,12:00
RELI 1442,3,1972,SPRING,12445,Slay,172,9:00
ENTR 2466,2,1969,Spring,11933,Brody,228,17:30
PHLY 4012,3,1971,Fall,8931,Brody,250,19:30
TESL 1971,2,1996,Spring,8423,Speight,249,9:30
LING 1646,1,1976,Fall,13042,Health Sciences,164,9:00
HIMA 3845,3,2011,SUMMER II,11075,Brody,336,15:30
ADRE 4387,2,1966,summer i,10348,Brody,288,11:00
ENGL 3237,3,2009,Summer II,6915,Rivers,375,8:00
SAFT 4733,1,1985,summer,12680,Brody,141,12:30
MPH 4120,2,1983,SUMMER I,4101,Brody,345,10:00
COAS 4060,3,1982,SPRING,10921,Speight,306,18:00
MGMT 2991,2,1983,summer ii,2914,Flanagan,190,9:30
ITAL 4441,2,2020,FALL,9461,Health Sciences,352,18:30
READ 2345,3,1962,SPRING,4977,Bate,162,14:30
GRK 1644,1,2006,fall,9472,Brody,157,18:00
GIFT 4451,3,2014,SUMMER,14388,Health Sciences,254,11:00
ECON 3599,2,2001,FALL,10445,Howell,143,11:00
PADM 3024,3,1974,SUMMER,8888,Brewster,113,17:00
RUSI 3906,1,2003,SUMMER,5886,,255,9:30
MRST 1085,3,1993,SPRING,1386,Slay,138,19:00
GLST 2257,3,2015,SUMMER I,8836,Rivers,245,17:00
GERM 2383,3,2021,SUMMER II,5373,Brody,323,10:30
IRHE 4679,3,1991,SPRING,3793,Brody,378,13:00
HIED 4301,2,2012,fall,7471,Slay,102,16:00
PSYC 2352,3,1982,summer ii,9699,Bate,347,14:30
PHIL 4180,1,2019,Summer II,8046,Rivers,367,19:30
RONC 1119,1,1963,summer,13896,Brewster,127,16:00
ENVE 2285,1,1968,Summer I,5809,Brody,169,17:00
COMM 1234,3,1966,SUMMER I,6997,Brody,196,15:30
SPAN 2263,1,1975,SUMMER I,14557,Rivers,172,10:30
OMGT 3347,2,1992,summer i,15788,Brody,230,11:30
ITAL 4362,2,1994,summer i,2188,Brody,225,18:30
FREN 1033,1,2015,Fall,11433,Brody,131,12:30
POLS 3885,1,2010,summer i,8999,Health Sciences,184,13:00
LIBS 2070,3,1997,Fall,2154,Health Sciences,266,15:00
ART 4476,3,1973,Summer,1417,Graham,345,14:30
HNRS 3142,1,1974,Fall,9979,Austin,140,17:00
MLSC 4173,1,1968,SUMMER I,13442,Brody,315,16:30
RUSS 4813,1,1968,SUMMER II,5376,Howell,215,14:00
SENG 3219,1,2005,Summer,10729,Brody,202,13:30
IRHE 3837,1,1966,summer ii,3581,Brody,206,15:00
ANTH 2004,3,2020,SPRING,10896,Speight,335,
MATH 3695,3,2001,Fall,5016,Brody,218,
LATN 1180,2,1998,Spring,13750,Flanagan,161,18:30
PADM 4283,3,1988,summer i,12760,Bate,104,10:30
NURS 3655,3,1994,SUMMER II,2288,Brody,258,9:30
IENG 1585,2,2013,Summer,11650,Brewster,358,11:00
PHIL 1004,2,2013,FALL,8230,Brewster,320,17:00
GRAD 2060,3,1997,fall,2857,Science and Technology,135,12:00
BISC 4451,1,1961,SUMMER,9153,Brody,309,17:00
ECON 4323,2,2003,SUMMER II,5181,Health Sciences,198,11:00
AERO 2351,1,1963,Summer I,13751,Rawl,242,18:30
BIOL 2020,2,2020,fall,11632,Science and Technology,279,16:00
MENG 4704,3,1980,fall,11180,Bate,350,11:30
HPRO 2563,2,1965,Spring,4442,Brewster,154,
PADP 3462,2,2010,summer i,14747,Howell,329,18:30
EDTC 2886,1,1989,Summer,8624,Brewster,106,19:30
GRBK 2537,3,1999,SUMMER I,10760,Health Sciences,159,17:00
FACS 1291,1,2003,FALL,11749,Health Sciences,177,14:00
UNIV 2076,1,1996,SUMMER,1298,Speight,351,19:30
SUTO 3640,1,1973,Summer I,14733,Bate,343,16:00
LING 1803,2,2017,SUMMER II,4741,Ragsdale Hall,100,18:30
MUSC 4898,3,1972,FALL,12632,Flanagan,250,8:00
GENS 2198,1,2000,SUMMER I,6056,Speight,195,18:00
FINA 2701,3,1970,summer i,7678,Brody,223,18:00
HIST 3937,2,1998,Summer II,10869,Brody,202,9:00
JAPN 1722,1,1995,SPRING,5730,Health Sciences,119,12:30
PHLY 2359,3,1980,summer ii,12730,Slay,147,11:30
CMGT 1010,3,1990,Spring,11790,Rawl,133,10:30
LATN 4679,1,2019,spring,15550,Slay,373,13:30
NEUR 3191,1,1989,Summer I,11868,Brewster,285,11:30
NCST 2280,3,1959,summer,11081,Brody,175,11:00
ART 1437,2,2004,FALL,10445,Flanagan,345,17:00
RUSS 2051,2,1966,Summer I,6435,Speight,312,15:00
HDFS 3915,3,2019,SUMMER,11345,Brody,282,8:30
SAFT 1136,1,1996,SUMMER II,10799,Brody,118,16:30
NEUR 3266,2,1981,SUMMER I,13704,Slay,319,10:30
BISC 3584,3,1989,Summer I,12029,Brody,315,8:30
ITAL 3999,1,2019,SUMMER I,8414,Brewster,179,12:30
AERO 4186,1,2019,summer ii,11047,Rivers,244,9:00
CLAS 1169,3,1966,SUMMER II,5917,Brody,320,10:30
HIMA 4042,3,2000,FALL,8719,Rivers,109,14:30
RUSS 1357,3,1969,Spring,14074,Health Sciences,114,8:30
ANTH 4044,2,1992,fall,3756,Speight,111,10:30
BIOL 3813,1,1961,Fall,8334,Brody,291,13:00
RCTX 2061,1,2014,fall,2040,Austin,179,11:30
HSMA 1480,2,2010,SUMMER II,4666,Graham,303,10:30
HUMS 2118,3,1975,spring,4890,Health Sciences,139,14:30
BUSI 3922,3,2020,Fall,2917,Brody,251,12:30
GLST 4609,2,1981,fall,8156,Slay,319,
ICS 1052,3,1966,Summer I,1943,Flanagan,118,8:30
IPAM 4152,2,1991,SUMMER II,13842,Rivers,218,15:00
NURS 4072,3,1968,summer,15513,Brody,340,16:30
CLSC 3069,1,1978,Spring,5958,Brody,104,8:30
MULT 3131,3,2010,Fall,7015,Brody,262,10:30
COAD 3294,1,1999,spring,4975,Brewster,164,9:30
HIST 4597,1,1984,summer,9855,Brody,235,16:00
SOCW 3768,2,1971,Fall,14804,Brody,161,13:00
MATE 3806,1,2002,FALL,9893,Brody,269,14:30
MRCH 2640,2,2000,Fall,2094,Rivers,236,13:00
SENG 4897,1,1982,summer i,11162,Bate,358,15:00
BMSC 3427,2,2012,SPRING,7669,Slay,281,17:00
WOST 4491,2,1985,Summer I,10533,Brody,172,17:00
FINA 1608,2,1968,summer,8864,Slay,357,14:00
NEUR 1423,3,1985,Summer II,4262,Science and Technology,342,19:30
SENG 2072,3,1976,FALL,5430,Brewster,144,10:30
IRHE 1180,1,2004,Fall,11642,Science and Technology,115,9:30
MRST 2177,1,1992,Spring,8565,Brody,103,15:30
BIOL 2022,1,1978,SPRING,3023,Brody,217,13:30
HIST 2091,3,1982,SPRING,14503,Brody,187,11:30
ANAT 2660,1,2017,SPRING,2522,Brody,213,9:00
RONC 1252,3,1964,SPRING,12392,Speight,101,11:00
FREN 1297,2,1978,SUMMER II,2864,Brody,348,19:30
COHE 1562,2,1972,summer,10066,Howell,315,13:30
SPAN 1018,2,2007,Spring,11083,Flanagan,187,11:00
JUST 2206,3,1973,Summer,13380,Brewster,297,9:00
GERO 1538,2,1987,summer i,2904,Slay,151,8:00
HDFS 2237,2,2008,SUMMER,15702,Howell,229,9:30
IPAM 3243,3,1972,SUMMER I,7488,Science and Technology,276,13:00
MGMT 1077,2,1996,Spring,4125,Science and Technology,289,12:30
MLSC 1478,2,2021,SUMMER I,7525,Science and Technology,332,19:00
COHE 2613,1,2007,Summer,13714,Speight,160,9:00
MIS 3704,3,2010,summer ii,7939,Speight,117,13:30
IPAM 4615,3,1971,spring,4675,Slay,374,18:00
ACCT 2515,1,1963,SPRING,1787,Speight,316,12:30
MULT 3254,1,2004,SUMMER,13260,Brody,157,17:00
GEOL 1804,3,2019,SUMMER II,10425,Howell,238,12:00
OCCT 1897,1,2005,spring,7455,Bate,283,19:30
COAS 4223,3,1996,SUMMER II,7694,Brody,236,19:30
GRBK 4384,3,2018,SUMMER,12115,Graham,150,15:30
PADP 1891,2,2011,Summer,3290,Bate,169,19:30
PHYS 4118,1,2013,SUMMER,3033,Flanagan,352,9:00
COAD 1789,2,1991,SUMMER,6267,Science and Technology,262,18:30
RCTX 1477,1,1991,spring,5427,Speight,109,11:00
CLSC 4290,2,1960,SUMMER II,8258,Brody,260,13:00
SAFT 3159,3,1987,summer ii,5493,Rivers,298,14:00
HMGT 2727,3,1975,summer ii,5378,Slay,381,8:00
PATH 4256,1,2000,Fall,12896,Bate,268,10:30
ARTH 3413,2,1990,Summer I,11512,Health Sciences,331,9:00
LATN 2852,3,1995,Spring,15766,Health Sciences,266,17:00
SENG 2843,1,1994,SUMMER I,4338,Brody,211,13:30
ICTN 4269,3,1983,Fall,7599,Slay,244,18:00
ADED 1337,3,2009,SUMMER II,2495,Brody,267,11:30
GIFT 1644,2,1962,SUMMER II,14323,Slay,148,11:00
ELEM 1855,3,1986,Spring,10228,Brody,359,9:30
EENG 3627,1,1968,Summer I,2937,Science and Technology,115,8:00
ENED 3741,1,1988,SUMMER,4959,Rivers,329,9:30
IPAM 3755,3,1973,FALL,9649,Ragsdale Hall,318,10:30
DESN 1264,1,2021,SPRING,12565,Brody,104,15:30
GRK 2355,3,1986,SUMMER,14457,Speight,369,19:00
ISE 3318,1,1992,SUMMER II,15728,Rivers,314,10:00
HIST 1161,1,2001,Spring,10401,Brewster,137,8:00
MIDG 1456,2,1967,summer ii,12622,Brody,289,16:00
ELEM 1636,1,2004,Spring,8219,Ragsdale Hall,201,15:00
BISC 4138,3,2001,Summer II,14621,Health Sciences,179,13:00
NCST 4378,1,1968,Spring,2717,Brewster,331,10:30
ADRE 4667,2,1992,SUMMER,5605,Slay,231,
AERO 4160,1,2018,SUMMER I,3464,Slay,114,19:00
GERM 4477,3,2007,summer,13916,Health Sciences,244,19:00
CSDI 3257,3,1968,fall,7382,Brody,280,14:00
HLTH 3947,1,2003,summer i,3286,Rivers,174,8:00
DASC 1285,2,1971,Fall,2153,Brody,381,12:30
PTHE 2315,2,1963,spring,9151,Brewster,336,15:00
FACS 1802,3,2017,Summer,2969,Slay,360,17:30
READ 4779,2,1972,SUMMER I,5289,Science and Technology,352,18:00
SCIE 4845,1,1991,Summer II,9681,Rivers,356,
IDIS 2474,3,2002,Summer,8259,Health Sciences,343,18:30
TCHR 3657,1,1975,SUMMER I,9284,,335,
MLSC 3201,2,1986,SUMMER I,11723,Brody,346,13:30
RELI 1442,1,2003,Summer I,14350,Ragsdale Hall,345,17:30
GERM 4477,2,2009,Fall,5957,Slay,228,19:30
ENTR 3486,2,1994,Fall,15542,Rivers,299,12:30
HIST 4504,1,1973,SPRING,15130,Rivers,194,11:00
RELI 1585,1,1978,SUMMER,4589,Slay,345,13:30
RONC 2543,1,1975,SPRING,3630,Bate,215,8:00
BIOL 2447,3,1991,fall,9428,Howell,245,10:30
GEOG 4302,3,2001,fall,1956,Flanagan,107,18:30
DRED 2660,1,2017,spring,14068,Flanagan,352,14:00
ASIA 3177,1,1988,summer,13078,Slay,187,13:00
BUSI 2994,3,1990,summer i,10507,Brewster,261,17:30
NCST 1517,1,2012,summer ii,7083,Rivers,266,9:30
ENTR 1730,1,1959,summer ii,2400,Rivers,314,8:00
BIOE 2455,1,1986,Summer II,1997,Science and Technology,237,8:30
ART 3997,1,1979,summer i,5459,Bate,317,17:30
ATMO 1774,3,2008,SPRING,13078,Science and Techonology,348,17:00
ART 4715,1,1971,SUMMER I,6447,Brewster,323,15:30
HLTH 4193,2,1977,SPRING,5579,Brody,374,19:00
HUMS 3322,2,2020,Summer II,14677,Brody,387,18:30
ACCT 2992,1,1996,SUMMER I,10761,Brody,208,10:00
ELEM 1179,2,2009,SUMMER,3132,Rivers,362,11:30
FACS 3584,3,1961,SUMMER I,8326,Slay,328,13:00
CHIN 4867,3,1996,SUMMER,13723,Slay,222,14:00
SUTO 3640,3,1966,SUMMER,14016,Brody,359,15:30
GRAD 4768,3,2002,Fall,13460,Brewster,209,16:30
MIS 4154,2,1989,SUMMER,1466,Howell,319,10:00
COHE 1831,2,2009,Summer II,8115,Brody,150,10:00
MGMT 1561,1,1974,Summer,11476,Brewster,300,13:30
BIME 1430,2,1990,SUMMER,10959,Health Sciences,390,15:00
PATH 3270,1,2018,summer i,5421,Rivers,398,16:00
POLS 3426,2,1979,spring,15558,Speight,247,14:00
PHLY 3472,1,1987,summer ii,6028,Flanagan,358,12:30
LEED 1081,1,2020,Spring,14812,Brewster,287,14:00
LIBS 3203,1,2000,summer ii,9351,Speight,138,12:30
GRK 3263,1,1990,spring,7520,Brewster,349,14:00
GEOL 2023,2,1979,Fall,4271,Speight,329,10:30
FILM 3422,3,1996,summer i,12035,Rivers,343,17:00
DNCE 4150,1,1972,SUMMER II,4631,Science and Techonology,270,14:00
PHIL 1004,2,2003,Spring,2726,Speight,105,15:00
CMED 1102,1,2002,summer,10139,Bate,274,19:30
WOST 1404,3,1994,Summer II,12637,Ragsdale Hall,300,18:30
AAAS 4333,3,2015,Summer I,3413,Brody,358,18:00
RUSI 3879,1,1985,summer ii,11301,Brody,396,19:30
CLSC 2475,1,2001,FALL,10230,Brewster,250,11:00
SUTO 4130,2,1975,Spring,10409,Slay,396,13:30
HLTH 1270,3,1985,FALL,8450,Brody,170,8:30
KINE 3773,2,2011,Fall,10132,Brewster,154,12:00
GEOL 4144,2,2000,Summer I,3854,Brody,194,19:30
NURS 4166,1,1988,SUMMER I,10539,Rivers,385,10:00
ECON 4323,2,2011,summer,12751,Howell,267,12:30
BMSC 2107,1,2017,FALL,11070,Rawl,111,16:30
SUTO 4795,2,1982,SUMMER,10039,Rivers,367,12:00
ADRE 4210,2,2016,summer,15654,Rivers,206,12:00
IDIS 1247,1,1965,summer i,7011,Brody,286,8:30
IDIS 1124,3,2021,Summer I,15037,Rivers,250,11:00
DESN 3321,3,2000,Spring,12652,Brody,220,
HNRS 1750,3,1960,Summer,3216,Graham,273,10:00
MGMT 1903,1,2007,Summer,14558,Brody,351,17:00
ENED 4654,1,2011,Fall,13951,Rivers,184,15:00
ISE 3974,1,1994,SUMMER II,12731,Howell,368,13:30
PTHE 3751,3,2010,Summer II,9687,Science and Techonology,247,15:00
ELEM 1636,1,1978,SUMMER II,2375,Rivers,176,14:30
SOCW 1704,2,1997,summer i,12318,Science and Technology,336,14:00
IRHE 2556,2,2019,SUMMER,1120,Science and Technology,374,14:00
ITAL 2925,3,1963,SUMMER II,9418,Bate,183,9:30
SPAN 3378,1,2019,SUMMER,2475,Brody,369,19:30
FINA 4854,2,1981,fall,3016,Slay,232,12:00
FLGC 3050,3,2008,summer,1863,Brewster,172,16:00
PLAN 3472,1,1986,fall,3199,Brody,320,12:30
NURS 1017,2,1966,Spring,11799,Graham,243,19:00
HIST 1439,3,1980,SUMMER,2344,Brody,308,8:30
PSYC 3792,3,1993,fall,5122,Slay,174,8:30
INTL 4248,3,1964,Summer,9891,Slay,212,10:00
GEOG 1036,3,1973,SUMMER,11675,Brewster,303,12:00
IDSN 2374,1,1965,SUMMER I,15799,Health Sciences,149,13:30
GENS 3209,2,1962,summer,9422,Brewster,246,16:00
SOCI 1833,1,2015,fall,4097,Bate,312,12:30
ICS 1420,1,1976,SUMMER,10925,Brewster,115,16:00
GRBK 2913,2,1982,FALL,8162,Brody,110,13:30
BIOC 3507,1,1972,FALL,3706,Howell,131,11:00
UNIV 3249,1,1974,Spring,11516,Brody,211,13:30
GERM 1048,3,1990,FALL,6378,Ragsdale Hall,257,13:30
MGMT 1838,2,1973,SUMMER,14924,Brewster,333,8:00
ANAT 2434,1,1989,SUMMER I,14811,Rivers,332,16:30
IPAM 1927,1,1992,summer ii,3200,Rivers,198,13:30
MIS 4121,1,2018,SUMMER II,12534,Bate,183,12:30
AERO 2982,1,1993,summer ii,2322,Rivers,287,16:00
IDIS 1551,1,1974,Summer II,13714,Health Sciences,247,15:00
KINE 4657,2,1964,spring,8812,Rivers,167,17:30
SPAN 1769,2,1983,Fall,10147,Rivers,121,13:30
READ 1351,2,1976,SUMMER I,11469,Bate,221,15:00
CMED 4434,1,2003,spring,5601,Rivers,331,18:00
BIOS 4351,2,2013,Fall,3236,Howell,159,10:00
FREN 2041,3,1962,SUMMER,9515,Health Sciences,228,14:00
FREN 2947,1,1998,Summer I,13914,Slay,193,15:30
CLAS 4649,3,1985,spring,8818,Science and Techonology,100,13:30
NUTR 2214,1,1989,SUMMER,5298,Slay,127,12:30
BIOS 3393,3,2009,SUMMER,5215,Slay,249,15:30
SCIE 4106,3,1987,summer i,6428,Flanagan,381,11:00
PTHE 4559,3,2003,summer ii,12740,Howell,275,13:00
RUSS 2469,3,2000,spring,5563,Rivers,145,9:00
MRST 2782,2,1975,Fall,6259,Brody,133,10:30
MRST 3559,3,1969,Summer II,8789,Health Sciences,179,
HPRO 4375,2,1994,SUMMER I,6275,Bate,202,19:30
BISC 2835,2,1978,SUMMER,2577,Howell,191,16:00
ICS 4295,3,1989,summer,4046,Bate,184,9:30
AAAS 2934,2,1996,Summer,5229,Brody,208,9:00
LDSP 3318,1,1990,SPRING,2465,Science and Technology,258,19:00
GLST 2872,1,1961,summer ii,2128,Speight,125,10:30
ENVE 2965,2,1978,SUMMER II,4457,Science and Techonology,394,15:30
CSDI 3152,1,1993,SUMMER,10468,Brewster,239,
ITAL 2925,1,1965,SPRING,1439,Rivers,197,9:00
BIME 2202,1,1976,Summer I,9758,Flanagan,216,13:00
ART 1094,1,1964,Summer II,8574,Speight,206,16:00
SCIE 4337,2,1971,SUMMER I,9816,Brewster,152,19:00
ISE 4167,2,2020,SUMMER II,7327,Flanagan,228,11:00
